MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.5467,10.0,6.99,1.4758,3330.0,2.9585,37.69,-115.84,2.8079
0.7989,41.0,5.4278,1.0494,1336.0,2.6346,36.15,-122.26,1.0896
1.3015,6.0,4.7926,1.2485,1826.0,3.1506,38.41,-124.2,0.6179
4.9334,18.0,4.7559,1.3717,826.0,1.8841,38.31,-121.22,2.0309
2.059,33.0,4.1984,1.2006,769.0,3.3007,41.0,-119.93,0.9869
6.7909,4.0,3.3109,0.9989,359.0,2.9358,32.54,-118.05,3.569
4.4783,21.0,6.2129,0.9073,1249.0,3.859,33.47,-121.67,3.4588
2.5308,41.0,7.7771,1.2118,2279.0,3.6856,39.97,-119.88,1.2831
5.421,5.0,3.4589,1.3468,1759.0,3.7523,38.04,-117.81,2.7532
2.6804,19.0,4.2595,1.1819,765.0,3.1527,33.09,-116.06,1.9438
4.7597,1.0,6.3019,1.285,892.0,4.2835,41.45,-122.03,2.2247
1.83,34.0,5.3452,1.4888,3362.0,3.461,38.68,-116.3,1.3248
5.6158,5.0,6.4013,1.2256,1611.0,2.5735,37.12,-114.91,3.1568
0.8666,15.0,5.2779,0.9349,1971.0,2.3526,39.91,-120.2,1.2145
1.3,27.0,4.7032,1.1077,2143.0,2.4428,38.16,-118.78,0.7098
1.4812,11.0,5.129,1.3055,795.0,3.4711,36.05,-124.2,1.3845
1.9738,12.0,2.5415,1.0627,719.0,1.9347,35.32,-117.2,1.3765
3.7493,43.0,4.0278,1.3259,783.0,3.1241,36.81,-115.58,2.1361
3.0215,40.0,6.5379,1.09,704.0,2.3337,37.01,-124.1,2.7873
4.7939,5.0,6.8303,1.1502,2915.0,1.9975,39.26,-115.86,1.6092
6.1124,44.0,7.0874,1.0474,980.0,2.1267,36.99,-122.81,3.9429
0.7846,24.0,5.929,1.1239,2636.0,2.981,32.67,-115.88,1.5635
6.5644,8.0,2.6927,1.1319,1006.0,3.611,39.0,-118.88,2.3582
2.6402,47.0,4.638,0.8587,1055.0,2.4593,33.16,-120.6,2.2776
8.2888,18.0,6.9896,1.0338,172.0,1.3392,40.54,-114.89,4.4856
1.7706,17.0,7.3477,0.915,747.0,5.5235,39.23,-118.18,1.1771
0.5909,8.0,7.0352,1.0389,2969.0,3.8942,38.18,-123.91,1.2767
4.51,46.0,5.1165,0.9807,2893.0,3.7458,36.81,-116.64,2.2441
4.335,15.0,3.8321,1.2518,731.0,4.3023,34.14,-122.48,2.9024
1.3276,31.0,5.3512,1.2535,102.0,3.0739,38.72,-115.07,1.1922
1.4348,13.0,5.4178,1.184,490.0,2.892,33.54,-122.64,1.2356
5.0181,46.0,7.2787,0.9099,725.0,4.0846,38.24,-119.42,2.7475
3.8658,41.0,5.6733,1.0853,729.0,4.0792,34.24,-119.07,2.6657
2.4613,26.0,5.42,0.8979,729.0,3.4921,38.17,-118.66,1.6912
4.1179,18.0,5.4882,1.0779,1154.0,3.706,33.94,-118.97,2.2993
3.6226,34.0,5.8798,1.1971,442.0,2.009,33.4,-119.91,3.1834
1.5551,26.0,6.1517,1.2488,1028.0,2.794,36.97,-117.17,1.1972
5.252,48.0,4.5306,1.1709,1398.0,4.3631,39.24,-122.74,3.7164
4.6358,35.0,4.1309,1.2888,777.0,3.6435,34.77,-116.43,2.6644
3.0675,2.0,7.0447,1.139,1197.0,1.8304,37.23,-123.93,2.1759
5.0202,42.0,3.4308,1.065,3301.0,2.5751,40.09,-115.88,2.3812
8.9121,10.0,7.3653,1.231,1813.0,4.2328,37.72,-116.8,3.4135
1.4215,16.0,3.1072,1.236,1632.0,3.3642,38.17,-116.35,1.4069
2.5385,23.0,4.6986,1.0214,832.0,3.1455,34.59,-121.33,2.1715
2.6256,11.0,6.5662,1.1568,702.0,3.1696,33.68,-115.8,1.7909
4.9521,49.0,5.4004,1.0559,1075.0,2.9332,33.92,-117.39,3.19
1.9562,50.0,3.8202,0.8,1606.0,2.5806,41.74,-114.61,1.6886
4.7812,8.0,5.9117,1.166,1326.0,2.3331,33.32,-124.1,2.8016
2.1265,17.0,5.4804,0.9058,1230.0,3.8083,33.94,-116.39,1.4718
1.2952,19.0,5.1407,1.1492,2022.0,3.19,34.45,-118.07,1.6107
3.1888,35.0,4.6513,0.8697,1540.0,3.5656,39.99,-114.41,2.0787
2.0935,31.0,5.3585,0.992,1936.0,3.4374,36.28,-119.87,1.214
3.3998,35.0,4.7017,1.035,521.0,4.127,40.01,-121.5,2.783
3.9404,2.0,8.3214,1.2803,376.0,3.3637,36.48,-115.5,2.2066
0.8369,27.0,5.112,1.02,3113.0,3.6589,40.05,-121.04,0.8599
2.269,11.0,4.9515,0.9388,100.0,3.1338,41.01,-117.27,0.7674
3.1905,12.0,4.75,1.1547,422.0,2.242,36.75,-120.98,2.3508
5.0335,40.0,7.5323,1.0675,826.0,2.8195,41.87,-114.84,2.6643
4.6571,8.0,3.4331,1.2186,2618.0,3.4719,41.36,-119.04,1.8758
1.657,2.0,5.8313,0.9482,364.0,3.5421,32.65,-121.1,1.7833
2.7147,25.0,5.1129,1.1316,183.0,4.1608,37.86,-116.08,1.6701
4.0714,38.0,3.6919,1.4704,548.0,2.6321,38.74,-123.68,3.0222
2.5879,27.0,4.4171,1.0641,749.0,3.1808,40.51,-123.36,1.9415
1.7797,9.0,5.7803,1.128,1186.0,2.8967,38.9,-115.93,0.2337
2.9447,40.0,4.3627,0.8508,1656.0,4.2995,39.04,-121.07,2.3931
3.8304,20.0,5.7115,0.9721,2068.0,3.3012,35.25,-122.53,2.0857
1.5385,37.0,7.475,1.169,289.0,3.3165,40.3,-118.43,1.3501
4.3523,11.0,5.6047,1.0505,100.0,2.9715,33.1,-121.75,2.9836
3.3148,47.0,3.6558,1.1922,1156.0,2.8199,38.75,-114.43,2.8918
4.4516,15.0,4.3838,1.1637,357.0,1.8411,34.42,-116.09,3.5815
2.901,50.0,5.0575,0.9023,684.0,1.991,39.77,-115.41,1.9601
8.115,20.0,4.9773,1.2523,865.0,3.1431,40.01,-115.96,3.3058
3.7833,38.0,5.5824,0.9136,727.0,3.0433,34.16,-115.44,2.2569
4.7683,26.0,5.7749,0.9853,159.0,3.1475,40.04,-120.92,2.9531
4.3413,4.0,7.4766,1.1344,1249.0,3.7531,40.46,-117.57,1.769
2.6907,6.0,5.3955,1.3351,3888.0,3.0744,33.0,-115.23,1.46
3.5697,21.0,4.0174,0.9494,1031.0,2.7214,36.59,-117.44,1.7401
1.9895,10.0,6.7846,1.1222,4307.0,2.832,34.33,-114.33,1.8244
7.7647,32.0,6.9156,1.1234,100.0,3.1951,33.7,-115.64,4.2768
4.0519,8.0,5.6789,1.1986,539.0,2.696,40.13,-123.59,2.2382
1.7027,31.0,5.1043,1.2776,3471.0,3.8515,35.29,-119.28,0.9866
6.7213,11.0,6.1471,1.0394,525.0,2.991,38.62,-121.54,3.4726
2.7843,10.0,5.1467,1.2518,1317.0,3.2013,32.53,-115.55,1.99
5.1866,19.0,2.9331,1.2995,1049.0,2.3467,33.25,-114.93,3.2115
0.8172,30.0,6.0762,1.3676,841.0,3.8519,38.3,-118.63,0.17
5.9918,21.0,6.4707,1.1753,2085.0,4.1512,36.02,-123.72,3.2336
3.9474,18.0,7.1293,1.1236,1078.0,1.9095,40.86,-120.83,2.5034
1.6029,18.0,4.5231,1.0288,1833.0,3.3207,33.28,-122.41,1.5268
3.904,18.0,5.6714,0.8812,3532.0,2.9137,38.43,-119.01,1.9016
7.3012,21.0,5.6974,1.0583,2130.0,3.2272,39.18,-114.45,3.853
2.032,43.0,5.5025,1.1169,418.0,3.3617,38.31,-120.87,2.1583
2.0127,30.0,5.5378,1.0836,4922.0,1.212,38.97,-116.96,1.6683
2.6633,22.0,5.4446,1.1897,1616.0,3.6076,34.87,-115.99,1.1364
3.1709,39.0,5.6541,0.8819,908.0,3.8899,39.79,-116.0,1.3535
5.3959,27.0,6.2888,1.0727,350.0,3.9798,37.77,-122.8,2.6895
4.0863,49.0,6.8643,1.3992,1132.0,2.2443,39.99,-121.93,3.0092
2.6618,29.0,4.4924,1.2493,577.0,2.9752,33.66,-122.07,2.5212
3.6683,12.0,5.1932,1.1924,267.0,2.5689,33.71,-121.33,2.5753
8.0182,29.0,4.8929,1.1586,384.0,1.4678,36.26,-123.83,4.8005
4.5333,40.0,4.7212,1.0452,220.0,2.5036,36.2,-118.91,2.7374
2.8557,11.0,3.4608,0.8369,799.0,2.1327,33.72,-116.89,1.1527
2.6093,11.0,5.4291,1.1686,977.0,3.2676,33.27,-121.69,2.2846
3.5312,31.0,5.9752,0.8,1459.0,1.6948,33.27,-117.9,2.9848
5.3556,46.0,5.2139,1.0512,1582.0,2.2164,33.0,-118.84,3.644
1.8322,18.0,5.3893,1.0995,691.0,2.5844,32.81,-123.31,2.3092
4.9157,26.0,5.9021,1.0329,770.0,3.6161,40.17,-121.9,2.76
2.8177,34.0,7.0933,1.4257,1260.0,5.2222,41.38,-121.89,1.8271
3.0989,34.0,4.8963,1.3737,403.0,3.2425,36.54,-119.41,1.8056
11.83,8.0,3.9941,1.2549,1781.0,2.1743,34.27,-118.02,5.0
4.6139,21.0,5.2915,0.9612,827.0,2.4567,35.62,-121.29,2.6245
2.1398,51.0,7.6603,1.3882,2000.0,3.5264,40.28,-123.03,2.4173
3.9402,46.0,4.0069,1.1928,1170.0,1.9232,41.33,-121.61,3.3965
5.5193,40.0,6.1802,0.9587,904.0,3.8774,34.77,-123.9,3.0542
4.6451,2.0,6.7895,1.1049,2405.0,3.2187,32.79,-116.81,2.2189
0.5,22.0,2.5614,1.2438,251.0,2.8999,35.43,-117.31,0.15
3.0155,3.0,5.8923,1.0102,1411.0,1.6521,36.16,-117.59,1.8143
4.0487,16.0,6.1241,1.1211,3115.0,3.7363,32.53,-118.12,2.6602
3.8467,45.0,5.0792,1.1475,1210.0,2.3907,38.97,-121.32,2.9418
2.2616,20.0,4.6243,0.9349,1033.0,3.123,33.68,-123.15,2.3872
4.6941,9.0,4.6912,1.0595,2035.0,2.8743,33.28,-118.31,2.5433
6.0073,37.0,5.0057,0.9462,688.0,1.733,39.33,-116.97,2.6107
0.86,39.0,5.0375,1.2303,859.0,2.8155,39.82,-116.19,0.8336
0.7924,34.0,4.8111,0.9638,351.0,2.0318,34.25,-117.03,2.1111
3.9184,42.0,4.9866,1.1438,653.0,2.4784,39.8,-117.71,2.4704
4.9332,36.0,6.829,0.8915,1694.0,3.3462,35.33,-116.06,2.7872
2.0381,33.0,3.9427,0.93,877.0,3.562,35.43,-116.68,1.6132
0.5283,46.0,3.3011,0.9227,490.0,2.9854,33.66,-114.85,1.0981
3.0486,17.0,6.8481,1.0566,2478.0,2.2928,34.65,-124.24,2.2557
3.883,24.0,5.1696,1.1271,2252.0,2.4821,32.87,-122.83,3.2292
2.5205,29.0,4.9341,1.1547,545.0,2.4682,38.88,-118.5,1.3087
5.6023,35.0,5.2665,0.8342,2239.0,1.2903,40.59,-120.29,3.7121
3.736,25.0,5.6511,1.0747,1662.0,3.0586,32.96,-120.89,3.3767
1.8862,23.0,4.7711,0.9874,1264.0,1.6671,34.93,-116.84,1.2733
2.027,9.0,6.0071,1.1801,3250.0,3.061,35.79,-118.94,0.5175
3.0919,33.0,4.2453,1.0599,1403.0,1.8325,36.23,-119.04,2.0651
2.4061,7.0,5.0378,1.0879,589.0,2.035,40.33,-123.8,1.5603
0.7488,25.0,2.7424,0.9883,808.0,3.5349,32.91,-119.69,1.2025
3.5359,21.0,6.8067,1.3587,235.0,3.0197,38.33,-118.22,1.6255
2.0647,40.0,5.1887,0.9075,1622.0,1.4921,37.56,-121.5,2.1485
2.3162,25.0,6.2041,1.04,3216.0,2.553,40.47,-121.91,2.3435
1.4118,1.0,5.9719,1.1161,1415.0,3.2096,35.41,-118.79,0.7332
7.4147,26.0,6.0598,1.0623,1266.0,2.5046,33.47,-115.18,3.5945
4.4474,12.0,5.3907,0.9854,1994.0,2.7255,33.74,-123.14,3.2424
8.5062,20.0,5.8659,0.8282,1773.0,3.1953,38.49,-121.21,4.3576
2.512,16.0,4.2465,0.9963,2522.0,3.0358,37.68,-123.72,1.8512
4.6039,9.0,3.9946,0.9561,1073.0,2.2062,38.13,-121.05,3.0312
3.5753,49.0,5.2787,1.3519,1513.0,3.0178,33.8,-117.35,2.5587
1.9392,13.0,4.5843,1.4397,1029.0,2.7701,32.9,-121.11,1.9458
2.4947,26.0,7.1106,1.0924,344.0,4.3793,37.88,-120.31,1.3848
4.4423,43.0,5.8502,0.8893,422.0,2.9175,33.27,-114.95,3.1288
1.4103,19.0,4.5402,1.2107,625.0,3.108,41.33,-120.83,1.4034
5.6358,48.0,5.0742,0.9528,332.0,3.2078,40.13,-118.9,2.9724
3.3901,21.0,5.5596,1.0176,1234.0,2.7422,34.21,-114.96,2.6372
5.1943,49.0,5.3184,1.0057,2088.0,2.4241,38.18,-119.21,2.6495
3.8927,24.0,5.7261,1.0249,694.0,3.3678,33.75,-122.6,2.9767
0.8658,1.0,5.4824,1.0468,189.0,3.3744,41.39,-122.87,1.0895
3.0171,45.0,3.7312,0.903,571.0,4.6661,38.1,-115.31,1.4922
5.7095,45.0,2.8189,0.9947,883.0,3.5939,35.52,-115.44,2.4745
3.3581,50.0,4.9517,1.253,1984.0,3.6074,38.96,-121.79,1.875
3.068,7.0,6.0726,1.095,1146.0,3.5742,32.52,-118.07,2.0122
3.356,44.0,4.9652,1.1188,1144.0,2.4477,35.23,-122.63,3.1626
0.6975,18.0,6.8839,0.8,1565.0,1.9936,34.72,-121.99,1.0342
6.0653,43.0,5.3437,1.2422,2209.0,2.1971,35.79,-115.09,3.4987
0.5,50.0,7.0286,0.9972,3133.0,3.5504,33.31,-120.28,0.9691
6.8257,11.0,6.7823,1.2686,697.0,4.1373,41.7,-122.21,3.5445
2.3921,19.0,6.6615,1.1231,1074.0,3.5872,36.94,-119.06,0.9469
4.064,14.0,3.9558,1.0157,696.0,2.8665,40.64,-115.79,1.8864
0.6439,16.0,5.4206,0.8483,1506.0,4.3413,33.07,-115.97,0.9472
4.9007,31.0,6.8673,1.4262,187.0,2.6451,40.53,-117.68,2.0896
4.4017,22.0,5.7268,1.2205,3715.0,2.0815,38.7,-116.17,3.516
4.2379,34.0,6.0652,1.2295,1627.0,3.2024,38.95,-116.5,2.117
0.6171,35.0,3.7345,1.3728,1446.0,4.0335,40.16,-114.66,0.8613
1.7554,11.0,7.7025,1.1336,585.0,2.325,37.5,-117.74,1.697
3.9055,3.0,4.4504,1.3029,791.0,1.6362,38.52,-118.32,2.1225
5.9669,39.0,3.0067,1.0282,333.0,3.0302,41.05,-115.24,2.65
1.5673,10.0,4.9786,1.2106,556.0,3.6171,33.69,-120.68,1.7712
1.6001,11.0,2.463,1.0055,2209.0,1.0,33.03,-119.37,1.0601
3.746,31.0,4.0978,1.0244,234.0,3.7819,41.84,-115.71,1.8441
11.2094,14.0,8.4702,1.1146,4238.0,1.9066,40.87,-114.51,5.0
1.9639,10.0,4.944,0.9099,2516.0,3.5799,37.38,-120.09,0.9128
2.3722,16.0,3.6867,1.1494,1424.0,1.4026,39.92,-118.4,1.2632
2.1362,27.0,5.4304,1.0532,520.0,1.8201,40.88,-115.92,2.2055
2.8221,44.0,4.3226,0.8019,1834.0,3.495,36.94,-119.11,1.7145
6.2517,51.0,6.4374,1.0314,1709.0,3.9726,33.43,-120.25,3.8578
2.9227,38.0,4.3325,1.0482,685.0,2.9927,37.07,-123.65,2.3575
11.8479,46.0,5.7249,1.2279,1601.0,4.9163,35.84,-122.18,5.0
3.2804,28.0,4.0235,1.1428,880.0,2.1819,32.72,-120.99,1.9163
6.6144,21.0,8.5188,1.3171,170.0,2.1717,41.61,-120.28,3.2985
2.4952,42.0,6.0043,1.178,356.0,2.7582,39.3,-116.54,2.4783
1.1893,16.0,5.2254,1.0169,2453.0,2.7202,39.97,-122.63,1.4028
2.9195,42.0,5.0485,1.0912,763.0,3.2268,38.17,-123.58,2.7594
4.2774,51.0,4.7357,1.0478,609.0,2.4057,35.06,-118.42,2.2821
1.7669,20.0,4.4869,1.1732,1229.0,3.454,38.05,-124.22,1.4345
5.9977,33.0,4.4539,1.109,110.0,3.4349,38.96,-114.99,2.9298
2.2097,40.0,7.414,1.0057,1127.0,4.2907,38.17,-121.74,1.6212
1.4123,40.0,4.7369,1.1013,1291.0,2.6076,33.71,-115.96,1.8503
10.5405,11.0,2.8447,1.1692,1798.0,3.2696,40.23,-120.5,4.6353
1.6993,50.0,4.0008,0.949,426.0,3.4847,35.33,-114.31,1.7943
2.1642,26.0,6.5133,1.1476,674.0,2.9942,36.27,-119.29,1.5656
4.7195,3.0,5.0972,0.8632,1268.0,2.8307,37.73,-114.67,2.1346
2.4367,7.0,5.2391,1.2658,464.0,1.349,41.79,-119.61,1.5565
1.452,38.0,6.8038,1.1791,1349.0,3.0667,35.47,-117.16,1.1361
2.0158,22.0,4.4674,1.3444,1226.0,3.4764,32.9,-123.66,1.4753
8.8421,6.0,6.1589,0.9325,100.0,2.9537,41.74,-119.85,3.619
4.3724,27.0,4.5985,1.27,2173.0,2.3742,41.6,-121.59,2.7332
4.9158,31.0,6.0911,1.2404,476.0,1.6566,34.38,-116.37,3.1865
3.6304,5.0,4.9306,1.0727,1151.0,3.3624,40.38,-118.98,1.9057
4.0296,18.0,5.1101,1.0435,3752.0,3.0265,41.24,-117.9,2.2528
2.3111,24.0,6.3842,0.9372,526.0,4.112,32.62,-121.76,1.9736
3.3448,40.0,6.2976,0.8981,1573.0,1.8405,39.67,-123.13,2.2997
0.5674,34.0,5.2015,0.9873,4394.0,2.6238,34.21,-117.49,1.621
5.4892,5.0,4.8341,0.9116,1749.0,1.943,40.36,-119.88,2.737
2.2965,32.0,7.319,1.3394,2502.0,3.8203,32.7,-120.13,2.1043
1.2734,47.0,6.1072,0.8747,382.0,3.9912,39.07,-114.66,0.7226
3.4697,3.0,4.9306,1.1223,3116.0,4.5381,40.26,-123.12,1.5746
2.6869,51.0,4.6163,1.1654,174.0,3.4171,32.84,-117.86,2.4575
5.3708,5.0,6.6299,1.1536,1663.0,3.6314,39.69,-123.7,3.394
2.9625,32.0,5.5385,1.1668,1114.0,3.3489,33.63,-117.45,2.1625
1.9846,18.0,5.2037,1.242,860.0,3.4585,33.25,-118.7,1.3433
3.0101,38.0,5.538,1.0331,738.0,3.0393,41.25,-117.03,2.6301
7.0703,43.0,5.8054,1.1131,1779.0,3.4951,41.27,-116.79,3.4472
5.4795,44.0,5.332,1.056,586.0,4.712,39.54,-122.98,2.8513
4.3653,45.0,6.8444,1.2954,773.0,3.1749,40.96,-121.55,2.7915
5.6243,42.0,6.9112,1.415,1671.0,3.0192,32.66,-121.78,3.7915
4.5758,16.0,6.0383,0.9209,2432.0,3.1585,37.36,-118.22,2.7055
1.6087,24.0,7.0497,0.8,1018.0,2.8807,40.78,-121.72,0.9867
4.9403,37.0,5.4102,1.1854,3203.0,3.1971,40.98,-119.14,2.8556
6.031,9.0,6.2284,1.2606,1285.0,2.8536,35.99,-119.88,2.8337
6.2363,30.0,6.6053,1.3935,1191.0,3.9152,35.58,-118.44,2.8292
1.3589,28.0,6.6228,1.2107,5917.0,3.8352,39.15,-120.79,1.2463
2.1687,51.0,6.4992,1.3094,1496.0,4.7327,33.07,-115.05,1.8552
1.9457,3.0,6.1574,1.349,4026.0,2.9812,39.91,-114.65,1.06
2.4787,5.0,7.7486,1.3197,5588.0,3.2309,34.87,-120.79,1.5134
4.0853,2.0,4.7524,1.2322,397.0,3.1976,37.45,-115.16,1.8323
3.4134,28.0,5.2137,0.9077,577.0,3.1597,34.33,-116.37,2.1279
3.4141,29.0,5.1426,1.0987,220.0,3.904,39.48,-122.04,2.9628
1.0869,31.0,4.9583,1.145,1875.0,1.7,41.59,-118.67,1.5259
2.1118,13.0,3.0135,1.085,1896.0,3.3686,37.64,-120.52,1.6689
6.5138,16.0,7.0498,1.0943,700.0,4.5966,41.53,-116.29,2.724
6.0154,22.0,4.1688,1.3351,100.0,4.0904,36.32,-115.36,3.0478
2.9295,3.0,5.6038,0.9865,1552.0,3.9989,35.22,-118.08,1.3834
4.9485,39.0,3.6938,1.2199,244.0,3.6736,40.47,-118.0,2.6109
3.857,3.0,6.1449,1.1475,954.0,2.5234,32.86,-117.09,2.2138
5.2833,35.0,4.4575,0.9714,1952.0,2.4001,35.17,-119.35,2.9642
5.0816,24.0,4.0368,0.9385,1259.0,2.4064,39.06,-119.59,3.2313
3.0866,51.0,5.6332,0.8448,2418.0,2.0892,34.29,-118.67,2.7359
4.3821,36.0,4.5591,1.1728,910.0,3.7573,40.96,-116.12,2.2078
4.0179,25.0,4.711,1.0905,602.0,4.1747,37.08,-117.83,1.9903
3.1405,36.0,5.6061,0.9761,501.0,3.3475,34.84,-122.86,2.2763
2.7113,6.0,6.36,0.8186,1914.0,3.6438,36.03,-122.9,1.4999
8.1301,10.0,4.4179,1.1649,1053.0,3.2348,35.2,-120.14,3.7784
3.1431,26.0,4.2106,1.0739,575.0,3.455,39.16,-117.71,1.9757
4.7628,44.0,5.4282,0.9929,1497.0,1.3064,33.54,-120.39,4.2628
7.7636,42.0,6.0471,0.9554,197.0,3.2517,40.61,-120.48,5.0
4.3776,20.0,7.1553,1.0642,1177.0,2.6596,33.91,-115.35,2.9831
4.2567,15.0,4.1144,1.1705,1389.0,2.9679,35.18,-115.62,2.1458
3.155,50.0,5.0184,1.0505,1537.0,3.1806,38.45,-119.54,2.364
4.0632,29.0,6.8109,0.9217,3217.0,2.4275,35.86,-117.12,2.0088
2.5605,7.0,7.7677,1.0913,869.0,2.1395,37.35,-119.78,1.7188
12.7492,12.0,4.2083,1.2568,1405.0,2.4032,37.91,-118.27,5.0
1.1078,43.0,4.5134,1.106,1582.0,1.8413,34.96,-121.55,2.0538
2.8254,46.0,5.8573,1.1103,1063.0,2.0758,37.58,-119.32,2.628
4.4222,47.0,4.7067,1.0511,354.0,2.1857,41.42,-117.87,2.4782
4.2591,1.0,4.4889,0.9666,2050.0,1.8519,32.52,-119.88,2.4405
2.5576,42.0,5.6934,0.9616,100.0,3.423,38.16,-116.71,1.6033
0.7998,6.0,7.2593,0.8507,378.0,2.2796,35.54,-121.63,0.7207
1.2594,42.0,3.8286,1.2772,848.0,1.5095,40.69,-124.17,1.9715
3.5676,45.0,7.198,1.1694,376.0,2.679,33.42,-115.16,3.0168
0.6023,19.0,4.7103,1.1124,1174.0,2.1094,33.08,-120.69,1.8553
4.6156,10.0,5.815,1.1443,2588.0,4.1673,36.35,-121.78,2.502
6.3215,37.0,7.309,1.1509,4126.0,3.1063,38.9,-119.54,3.6313
5.1243,4.0,5.7904,0.9898,1079.0,1.8236,32.56,-121.81,3.6438
5.7489,30.0,5.043,1.0512,1489.0,3.455,40.21,-116.97,2.6463
0.6247,17.0,6.2618,1.0289,1169.0,3.068,35.7,-121.23,0.15
2.6269,22.0,5.1922,1.4767,1031.0,2.8091,41.24,-114.38,1.434
1.5158,43.0,6.0256,1.253,1036.0,4.2597,41.1,-121.54,1.5478
0.9206,51.0,5.1544,1.1252,3616.0,2.2196,39.76,-120.68,1.6854
2.2657,21.0,6.4334,1.3049,119.0,3.8281,39.5,-118.92,1.1953
7.6501,15.0,3.7269,1.286,2177.0,2.6724,38.21,-124.27,3.7788
8.9073,43.0,4.1838,0.8929,520.0,2.9853,40.05,-124.26,4.4965
1.6679,22.0,3.7093,1.0666,926.0,2.4001,34.19,-121.96,1.7172
3.2897,11.0,5.3323,1.0976,358.0,2.4511,40.26,-123.48,2.3049
4.0272,47.0,3.5646,1.1917,329.0,2.6512,37.87,-116.7,2.81
2.6398,51.0,4.5698,1.0664,2427.0,1.4794,39.93,-115.58,1.6523
6.5942,15.0,4.071,1.0852,631.0,3.2773,37.19,-120.17,3.4179
2.29,9.0,7.1756,1.0308,1138.0,3.0919,38.49,-119.13,1.5256
2.0293,8.0,4.2112,1.2573,1637.0,1.8018,35.75,-118.17,1.1961
1.7349,31.0,3.8561,0.8835,3210.0,3.528,36.53,-123.35,1.7992
2.6272,16.0,5.698,1.0359,341.0,4.1657,35.97,-119.6,1.662
0.5,32.0,7.4242,0.8234,3357.0,2.4684,39.54,-114.71,1.0103
2.7128,39.0,5.2607,0.9456,1363.0,2.3722,34.41,-122.22,2.5833
3.4217,1.0,5.3535,1.1476,1318.0,3.8907,41.34,-123.46,2.3329
3.5622,44.0,6.9489,1.1504,861.0,3.3226,40.38,-121.49,2.4711
1.4461,2.0,6.4539,1.053,754.0,2.8913,40.69,-118.82,0.7332
3.5185,6.0,5.9105,1.2686,209.0,3.6516,41.18,-115.62,1.8004
3.4716,37.0,4.7012,1.3031,2728.0,3.2193,36.64,-120.75,2.3077
3.5213,32.0,5.9471,1.0896,312.0,4.1428,40.97,-120.85,2.1821
5.185,50.0,3.7671,1.1376,672.0,2.9866,36.72,-120.87,3.1743
1.3997,29.0,4.6516,1.0321,2432.0,3.3412,33.47,-115.89,1.4645
2.6613,22.0,7.1178,1.194,1016.0,3.8784,32.97,-119.61,2.0113
0.7529,35.0,6.9624,0.9209,401.0,1.0417,33.1,-120.99,1.4288
4.894,39.0,5.925,1.3694,2073.0,3.9074,34.29,-122.53,3.4216
1.5737,35.0,3.0848,1.271,760.0,2.5959,35.92,-123.04,1.0355
5.6767,19.0,3.9501,0.9202,662.0,3.4,41.8,-114.56,2.5389
5.7982,49.0,4.5846,0.9816,326.0,4.3313,34.79,-119.44,3.0836
2.8401,16.0,5.194,1.1632,715.0,2.7553,41.17,-123.58,1.8608
2.7409,18.0,3.8995,1.0493,842.0,2.6356,40.2,-115.24,1.7959
1.0287,15.0,5.1044,1.1817,1612.0,2.9562,40.68,-114.76,0.8924
3.2205,16.0,7.5208,1.0461,564.0,1.8382,39.96,-121.93,1.5647
5.1575,11.0,5.881,1.3287,2784.0,4.7593,41.74,-121.14,3.0211
3.8053,30.0,5.6626,1.1012,2480.0,2.966,33.64,-114.7,2.714
7.0735,38.0,4.1789,1.4631,2479.0,4.3165,37.05,-124.14,3.5637
2.4532,22.0,3.4332,1.1904,1288.0,2.7334,35.76,-121.06,1.6885
2.4509,48.0,3.9262,0.8976,1975.0,3.0272,35.2,-120.0,1.0002
1.6554,25.0,3.3847,1.413,1845.0,3.7554,36.74,-116.6,1.0759
9.8947,24.0,5.49,1.2648,2292.0,2.1182,37.07,-120.62,5.0
1.0207,4.0,5.8607,1.157,2447.0,2.918,41.87,-120.92,0.8182
4.9316,47.0,4.2417,1.197,1903.0,3.7254,35.01,-117.01,2.3445
5.2228,8.0,5.5775,0.9216,1933.0,2.8296,41.16,-115.81,2.5259
5.0872,9.0,7.1628,0.8293,1805.0,2.6135,34.09,-123.37,3.814
1.7604,48.0,7.7492,1.0937,1935.0,3.8922,38.82,-122.88,2.1683
2.839,27.0,6.3245,1.3068,1198.0,4.1209,35.4,-117.7,1.8149
4.5019,4.0,5.1902,1.1594,678.0,4.2481,41.62,-121.16,3.0124
2.056,23.0,6.2857,1.3564,417.0,2.46,38.53,-117.62,1.7198
2.5764,31.0,7.0222,1.2982,322.0,2.5365,33.11,-122.56,3.0189
2.0818,1.0,2.9913,1.1031,454.0,2.6227,41.27,-116.26,1.0833
3.3651,39.0,7.1785,1.2776,2345.0,3.5748,35.29,-121.09,2.2674
3.2227,35.0,4.7465,1.3284,3067.0,2.0426,41.31,-120.95,2.8592
7.8345,1.0,4.758,1.088,1869.0,2.0877,32.63,-122.51,4.1411
4.5634,32.0,4.9741,1.0679,1385.0,2.4285,34.58,-122.19,3.0841
1.2237,12.0,5.7841,1.1211,208.0,2.2494,35.14,-118.32,0.7234
1.3031,38.0,4.0665,0.8,1040.0,3.7075,39.04,-118.48,1.1472
